Business Name,Address,City,State,ZIP Code,Phone,Website,Email,LinkedIn URL,Facebook URL,Instagram URL,Twitter URL,Rating,Reviews,Category,Price Level,Place ID
Alexander Dozier,"815 Gallatin Ave, Nashville, TN 37206",Nashville,Tennessee,37206,(870) 476-3623,https://www.google.com/maps/search/?api=1&query=Alexander%20Dozier&query_place_id=ChIJ7zk8qtBnZIgRDymhkeYxwMs,,,,,,,,Dentist,,ChIJ7zk8qtBnZIgRDymhkeYxwMs
Grace Dental Care,"500 Lentz Dr #60, Madison, TN 37115",Madison,Tennessee,37115,(615) 612-1740,https://www.google.com/maps/search/?api=1&query=Grace%20Dental%20Care&query_place_id=ChIJsYwex81CZIgR2gaT6rtZT4A,,,,,,,5,Dentist,,ChIJsYwex81CZIgR2gaT6rtZT4A
Unland Dental,"4757 Andrew Jackson Pkwy, Hermitage, TN 37076",Hermitage,Tennessee,37076,(615) 885-0181,http://hermitagedentist.com/,,,,,,,247,Dentist,,ChIJE-8I6h5AZIgRz1mRLMnSDHg
"Sunny Smiles Family Dentistry: Sunny Bant, DDS","3913 Lebanon Pike, Hermitage, TN 37076",Hermitage,Tennessee,37076,(615) 505-1111,http://sunnysmilesfamilydentistry.com/,,,,,,,714,Dentist,,ChIJeW-CC2BqZIgRHFVM_s_fZB4
Hermitage Cosmetic and Implant Dentistry,"4251 Lebanon Pike, Hermitage, TN 37076",Hermitage,Tennessee,37076,(615) 889-5545,https://www.hcidentistry.com/,,,,,,,1521,Dentist,,ChIJl3TPXY9qZIgREDsedgo-Pfk
Oasis Wellness Dentistry,"4011 Lebanon Pike, Nashville, TN 37076",Nashville,Tennessee,37076,(615) 499-5857,https://www.oasiswellnessdentistry.com/,careteam@oasiswellnessdentistry.com,,,,,,61,Dentist,,ChIJ6a1ci9FrZIgRivyAkuDvmzM
Hermitage Modern Dentistry,"4730 Lebanon Pike Ste 101, Hermitage, TN 37076",Hermitage,Tennessee,37076,(615) 219-5722,https://www.hermitagemoderndentistry.com/?sc_cid=GBP%3AO%3AGP%3A857%3AOrganic_Search%3AGeneral%3Ana&_vsrefdom=organic_gbp&y_source=1_MTU1NzEwNTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,528,Dentist,,ChIJZ2LJTN5BZIgRHfq_G2G367s
"Thomas Nabors, DDS","401 Church St STE 910, Nashville, TN 37219",Nashville,Tennessee,37219,(629) 265-9219,https://www.thomasnabors.com/,,,,,,,489,Cosmetic dentist,,ChIJ_8XCpVlmZIgRnid5moNihwk
Trap Stackz Esthetics,"424 N High St # 100, Morristown, TN 37814",Morristown,Tennessee,37814,(423) 999-2962,https://trapstackzesthetics.square.site/,,,,,,,1,Teeth whitening service,,ChIJT_jnrHqXW4gRL5bzN4eLAIs
"NH Dental Partners, PLLC","2831 Bransford Ave #3101, Nashville, TN 37204",Nashville,Tennessee,37204,(615) 292-5524,http://nhdentalpartners.com/,office@nhdentalpartners.com,,,,,,61,Dentist,,ChIJhdUrLsdlZIgRXXXAn-trggE
Smiles Up Dentistry,"1916 Patterson St Suite 712, Nashville, TN 37203",Nashville,Tennessee,37203,(615) 678-8965,http://nashvillesmilesup.com/,smilesupdentistry@gmail.com,,,,,,811,Dentist,,ChIJV2PF8bBnZIgR7Xi0h6xpSy8
Nashville Smiles,"8090 TN-100, Nashville, TN 37221",Nashville,Tennessee,37221,(615) 646-3549,https://www.nashvillesmiles.com/?utm_source=google&utm_medium=local&utm_campaign=gmb,,,,,,,415,Dentist,,ChIJDyUaIg2HZIgR1bDCRZbPTDU
Geriatric House Call Dentistry of Nashville,,,,,(866) 686-4423,https://www.geriatrichousecalldentistry.com/geriatric-in-home-dentistry-locations/nashville-tennessee-mobile-dentistry/,,,,,,,8,Dentist,,ChIJlb3dLtj7VyMRqp6OWuyVcaY
"Castle Dental & Orthodontics - Nashville, TN (Nashville International Airport)","2375 Murfreesboro Pike Suite 101, Nashville, TN 37217",Nashville,Tennessee,37217,(615) 361-3130,https://www.castledental.com/dental-office/nashville-dentist/26080/?utm_source=generic&utm_medium=profiles&utm_campaign=local_profiles,,,,,,,365,Dentist,,ChIJicyfrp5uZIgRcupDkPeerWc
Summit Family Dental,"3786 Central Pike #100, Hermitage, TN 37076",Hermitage,Tennessee,37076,(615) 889-3609,http://summitfamdental.com/,,,,,,,692,Dentist,,ChIJR_vk0v1qZIgR01mUWHGC6s4
Ross Angela M DDS,"710 Hart Ln, Nashville, TN 37243",Nashville,Tennessee,37243,(615) 650-7060,https://www.google.com/maps/search/?api=1&query=Ross%20Angela%20M%20DDS&query_place_id=ChIJfZIthABoZIgRKy87KzuHhxA,,,,,,,,Dentist,,ChIJfZIthABoZIgRKy87KzuHhxA
"Jody Jones, DDS","55 Music Square E Ste D, Nashville, TN 37203",Nashville,Tennessee,37203,(615) 259-5100,https://celebritysmilesdds.com/,info@jodyjonesdds.com,,,,,,400,Dentist,,ChIJQXzuFZJmZIgRyaGFZ0uu4Yk
"Dr. Brian P. Vanemmerik, DDS","356 Airport Rd, Stonington, ME 04681",Stonington,Maine,04681,(207) 367-2631,https://www.google.com/maps/search/?api=1&query=Dr.%20Brian%20P.%20Vanemmerik%2C%20DDS&query_place_id=ChIJRS32HcInrEwR7kwFjz0SxFg,,,,,,,2,Dentist,,ChIJRS32HcInrEwR7kwFjz0SxFg
Hermitage Family & Cosmetic Dentistry,"260 Jackson Meadows Dr #1425, Hermitage, TN 37076",Hermitage,Tennessee,37076,(629) 209-4062,https://hermitagefamilycosmetic.com/,,,,,,,396,Dentist,,ChIJY6mUXx9AZIgRbqVPGMHwBQ4
Western Maine Dentistry,"193 Main St, Norway, ME 04268",Norway,Maine,04268,(207) 743-2649,https://www.mainehealth.org/locations/western-maine-dentistry,Darcy.gray@mainehealth.org,,,,,,1,Dentist,,ChIJvRCftftJskwRzu1a9zxBVcI
Augusta Dental,"94 Western Ave #1, Augusta, ME 04330",Augusta,Maine,04330,(207) 622-1488,http://www.augustamedental.com/,,,,,,,129,Dentist,,ChIJ5UewsbIGskwRzQFX7BN5Y18
Brewer Family Dentistry,"182 Wilson St, Brewer, ME 04412",Brewer,Maine,04412,(207) 989-1952,http://thebrewerdentist.com/,,,,,,,472,Cosmetic dentist,,ChIJh94z8F9LrkwRxypSbsqTcxE
Sokoloff Terry DDS,"236 Atlantic Hwy, Warren, ME 04864",Warren,Maine,04864,(207) 273-2835,https://www.google.com/maps/search/?api=1&query=Sokoloff%20Terry%20DDS&query_place_id=ChIJddCOcb3FrUwRL_1EpQuTZ_U,,,,,,,2,Dentist,,ChIJddCOcb3FrUwRL_1EpQuTZ_U
Fairmount Dental,"715 Hammond St, Bangor, ME 04401",Bangor,Maine,04401,(207) 945-6493,http://fairmountdental.me/,frontdesk@fairmountdental.me,,,,,,199,Dentist,,ChIJJfjc95RLrkwR5KqTKNZV-mw
Twin Pines Extraction & Denture Center,"12 Stillwater Ave, Bangor, ME 04401",Bangor,Maine,04401,(207) 992-2060,https://twinpinesextraction.com/,,,,,,,110,Dental clinic,,ChIJ127VnLW1r0wRVP-ZyYvOIU0
"Downtown Smiles Des Moines, Iowa","505 5th Ave, New York, NY 10017",New York,New York,10017,(515) 630-1816,https://www.google.com/maps/search/?api=1&query=Downtown%20Smiles%20Des%20Moines%2C%20Iowa&query_place_id=ChIJ8WroNQBZwokRX2fEcV0zjSI,,,,,,,,Dentist,,ChIJ8WroNQBZwokRX2fEcV0zjSI
Doctors Network,"719 Franklin Ave, Brooklyn, NY 11238",Brooklyn,New York,11238,(866) 800-3168,https://www.doctorsnetwork.com/,info@doctorsnetwork.com,,,,,,2,Dentist,,ChIJ0T65Q1okvWwRJzOAYh7FuKA
"Franklyn Scott DDS, PC","401 Commerce Dr Suite 204, Fort Washington, PA 19034",Fort Washington,Pennsylvania,19034,(215) 247-6962,https://www.myfamilydentalcare.com/locations/details/77-Philadelphia,,,,,,,58,Dentist,,ChIJTYjIMpK5xokR7EK21uYfFzs
Fairrow Veran a DDS,"710 Hart Ln, Nashville, TN 37243",Nashville,Tennessee,37243,(615) 650-7021,https://weence.com/dentists/nashville/fairrow-veran-a-dds/,,,,,,,,Dentist,,ChIJfZIthABoZIgRJTGN5edwI-E
Dental White Pro,"433 Opry Mills Dr, Nashville, TN 37214",Nashville,Tennessee,37214,,https://www.google.com/maps/search/?api=1&query=Dental%20White%20Pro&query_place_id=ChIJPRy0dc9pZIgRWLqDl-UhTXI,,,,,,,,Dentist,,ChIJPRy0dc9pZIgRWLqDl-UhTXI
Bell Michelle P DDS,"1015 E Trinity Ln, Nashville, TN 37216",Nashville,Tennessee,37216,(615) 340-5601,https://www.google.com/maps/search/?api=1&query=Bell%20Michelle%20P%20DDS&query_place_id=ChIJueXCo-NnZIgR32T87l1GjDg,,,,,,,,Dentist,,ChIJueXCo-NnZIgR32T87l1GjDg
Acme Care Dental Center,"3067 Brick Church Pike, Nashville, TN 37207",Nashville,Tennessee,37207,(615) 226-7516,https://www.google.com/maps/search/?api=1&query=Acme%20Care%20Dental%20Center&query_place_id=ChIJQWfw0HddZIgRjvPP8sLr71o,,,,,,,38,Dentist,,ChIJQWfw0HddZIgRjvPP8sLr71o
Dr. Marissa Sandidge,"1077 E Trinity Ln Suite 104, Nashville, TN 37216",Nashville,Tennessee,37216,(615) 669-4858,https://www.eastnashvillepediatricdentistry.com/ourteam,info@enpd.net,,,,,,,Dentist,,ChIJAQAQogloZIgRL_9XvfP7Qf4
Reliable Emergency Dental Nashville,"3250 Dickerson Pike, Nashville, TN 37207",Nashville,Tennessee,37207,(866) 227-5061,https://www.google.com/maps/search/?api=1&query=Reliable%20Emergency%20Dental%20Nashville&query_place_id=ChIJ7yy-LgldZIgRph5MkpHTwAY,,,,,,,,Emergency dental service,,ChIJ7yy-LgldZIgRph5MkpHTwAY
Swauger & Suiter Pediatric Dentistry,"500 Lentz Dr #40, Madison, TN 37115",Madison,Tennessee,37115,(615) 868-9057,http://krspd.com/,,,,,,,1063,Pediatric dentist,,ChIJk2HvMMxCZIgRg5bFxf1mQDs
Smiley Tooth Spa,"500 Lentz Dr #90a, Madison, TN 37115",Madison,Tennessee,37115,(615) 678-1051,https://www.smileytoothspa.com/,,,,,,,88,Dentist,,ChIJMRjvL8xCZIgRcSNPbUa0QuA
Shadix Sarah E DDS,"4311 Gallatin Pike, Nashville, TN 37216",Nashville,Tennessee,37216,(615) 228-9066,http://www.inglewoodfamilydentistry.com/,,,,,,,,Dentist,,ChIJ48Opc6NCZIgR3SpZWA2xiPc
"Michael D. Vaughan, D.D.S.","330 Wallace Rd #106, Nashville, TN 37211",Nashville,Tennessee,37211,(615) 915-6090,http://www.mdvdds.com/,,,,,,,61,Dentist,,ChIJ_8TzFnhmZIgRJVnTXT2c6sE
Hammons Dental,"2107 W Sunset Blvd, St. George, UT 84770",St. George,Utah,84770,(435) 628-6644,https://www.google.com/maps/search/?api=1&query=Hammons%20Dental&query_place_id=ChIJ4Xac3ntEyoARqD61D8GneNE,,,,,,,,,,ChIJ4Xac3ntEyoARqD61D8GneNE
"Midwest Dental Implants, Matthew Rivard DDS","7847 Parallel Pkwy, Kansas City, KS 66112",Kansas City,Kansas,66112,(913) 299-6500,https://www.midwestdentalimplants.com/,,,,,,,,Dentist,,ChIJNW_ox4-MwIcRubJlKsITvaI
Smiles By Design,"7847 Parallel Pkwy, Kansas City, KS 66112",Kansas City,Kansas,66112,(913) 299-6500,https://www.google.com/maps/search/?api=1&query=Smiles%20By%20Design&query_place_id=ChIJM6hsx4-MwIcRy4p8uK7sTS4,,,,,,,4,Dentist,,ChIJM6hsx4-MwIcRy4p8uK7sTS4
Cane Ridge Dentist,"1315 Bell Rd, Antioch, TN 37013",Antioch,Tennessee,37013,(615) 717-0507,http://caneridgedentist.com/?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listing,,,,,,,1386,Dentist,,ChIJkzhZIhxuZIgRqGEOZn8vfTs
Riccobene Associates Family Dentistry,"12330 NC-210 Ste 115, Benson, NC 27504",Benson,North Carolina,27504,(919) 207-2077,https://www.brushandfloss.com/benson/,clemmonsom@brushandfloss.com,,,,,,981,Dentist,,ChIJ-284KmR7rIkRJmR9OEpXgLk
Gentle Dental Wood Village,"832 NE 223rd Ave Suite F, Wood Village, OR 97060",Wood Village,Oregon,97060,(503) 379-0563,https://gentledental.interdent.com/locations/or/wood-village/?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-listing&utm_content=GDWOODVILLAGE&y_source=1_MTA5NjAyNjY4NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,,,,,,189,Dentist,,ChIJcQPc7ZmilVQRS1SA4xfKYhY
Laws Christopher DDS,"2040 Central Ct, Green Bay, WI 54311",Green Bay,Wisconsin,54311,(920) 468-0504,http://www.willowbaydental.com/,,,,,,,5,Dentist,,ChIJS1XWvoTkAogRhID0R6z3FAQ
Music City Dental,"808 Kirkwood Ave, Nashville, TN 37204",Nashville,Tennessee,37204,(615) 953-2469,https://www.musiccitydental.com/,,,,,,,608,Dentist,,ChIJhYz-QtFlZIgR4tgPaeQidrg
Davis Leia,"1925 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,Tennessee,37814,(423) 586-2272,https://www.google.com/maps/search/?api=1&query=Davis%20Leia&query_place_id=ChIJJRnOe9-WW4gRU9f6aGQKUaY,,,,,,,,Dentist,,ChIJJRnOe9-WW4gRU9f6aGQKUaY
Barker Aleighia M DDS,"950 W 1st N St, Morristown, TN 37814",Morristown,Tennessee,37814,(423) 581-1877,https://www.google.com/maps/search/?api=1&query=Barker%20Aleighia%20M%20DDS&query_place_id=ChIJ92t7OwOXW4gRARYtZk7GUhY,,,,,,,,Pediatric dentist,,ChIJ92t7OwOXW4gRARYtZk7GUhY
Dr. William Mallard,"950 W 1st N St, Morristown, TN 37814",Morristown,Tennessee,37814,(423) 581-1877,https://www.google.com/maps/search/?api=1&query=Dr.%20William%20Mallard&query_place_id=ChIJVVU5MQOXW4gR49cPEhmXOxI,,,,,,,,Pediatric dentist,,ChIJVVU5MQOXW4gR49cPEhmXOxI
Cornerstone Dental,"1950 W Morris Blvd C, Morristown, TN 37814",Morristown,Tennessee,37814,(423) 586-8144,https://www.google.com/maps/search/?api=1&query=Cornerstone%20Dental&query_place_id=ChIJn3XwHd-WW4gRZXNC5IH6-Zw,,,,,,,,Dentist,,ChIJn3XwHd-WW4gRZXNC5IH6-Zw
Gibson Orthodontics,,,,,(423) 581-4545,https://gibsonortho.com/,,,,,,,,Orthodontist,,ChIJ2fG3F6tiBm0Rz_myITJ0so4
Ronald L Kilgore PC,"1950 W Morris Blvd, Morristown, TN 37814",Morristown,Tennessee,37814,(423) 318-3080,https://www.google.com/maps/search/?api=1&query=Ronald%20L%20Kilgore%20PC&query_place_id=ChIJn3XwHd-WW4gRNtKPcFev9KU,,,,,,,1,Dentist,,ChIJn3XwHd-WW4gRNtKPcFev9KU
Mt. View Family Dental,"3538 Murfreesboro Pike #305, Antioch, TN 37013",Antioch,Tennessee,37013,(615) 471-4727,https://mtviewfamilydentaltn.com/,,,,,,,539,Dentist,,ChIJa06VdnptZIgRWQI1mFu0WUg
Mills Kenneth R DDS,"233 King Ave, Morristown, TN 37814",Morristown,Tennessee,37814,(423) 586-1242,https://www.google.com/maps/search/?api=1&query=Mills%20Kenneth%20R%20DDS&query_place_id=ChIJUY3_nbyXW4gRpi6nftF5ys4,,,,,,,2,Dentist,,ChIJUY3_nbyXW4gRpi6nftF5ys4
"Mc Kenna Gary E DDS, MS","424 N High St # 100, Morristown, TN 37814",Morristown,Tennessee,37814,(423) 581-1611,https://www.google.com/maps/search/?api=1&query=Mc%20Kenna%20Gary%20E%20DDS%2C%20MS&query_place_id=ChIJa4Y3phyXW4gR4N2G0t3bwJ4,,,,,,,3,Orthodontist,,ChIJa4Y3phyXW4gR4N2G0t3bwJ4
Randolph David F DMD,"1779 SW Barnett Way Ste 101, Lake City, FL 32025",Lake City,Florida,32025,(386) 755-4033,http://www.davidfrandolphdmd.com/,randolphdmd@gmail.com,,,,,,28,Dentist,,ChIJ8dCmCYw574gR0ZS24bi8whk
Huey Newberry,"3754 Nolensville Pk, Nashville, TN 372113323",Nashville,Tennessee,372113323,(615) 331-2483,https://www.nashvilledc.net/meet-the-doctors.php,,,,,,,4,Dentist,,ChIJ__-PRnhvZIgRPOTd-kNGPCw
Baker Ross J DDS,"424 N High St # 300, Morristown, TN 37814",Morristown,Tennessee,37814,(423) 586-3322,https://www.google.com/maps/search/?api=1&query=Baker%20Ross%20J%20DDS&query_place_id=ChIJa4Y3phyXW4gRjvs3eblLJb8,,,,,,,,Dentist,,ChIJa4Y3phyXW4gRjvs3eblLJb8
Morristown Dental Laboratory,"128 Montrose Ave, Morristown, TN 37813",Morristown,Tennessee,37813,(423) 586-0492,https://www.google.com/maps/search/?api=1&query=Morristown%20Dental%20Laboratory&query_place_id=ChIJjQwM66yXW4gREjv_j_cqPY8,,,,,,,7,Dental laboratory,,ChIJjQwM66yXW4gREjv_j_cqPY8
Stanifer Kenneth C DDS,"233 King Ave, Morristown, TN 37814",Morristown,Tennessee,37814,(423) 586-1484,https://www.google.com/maps/search/?api=1&query=Stanifer%20Kenneth%20C%20DDS&query_place_id=ChIJUY3_nbyXW4gR63dc112M3vo,,,,,,,24,Dentist,,ChIJUY3_nbyXW4gR63dc112M3vo
"Brad S Johnson, DMD","1551 E Morris Blvd, Morristown, TN 37813",Morristown,Tennessee,37813,(423) 587-8383,https://www.google.com/maps/search/?api=1&query=Brad%20S%20Johnson%2C%20DMD&query_place_id=ChIJ1ess7LiXW4gRgfYY_PgZTp8,,,,,,,62,Oral surgeon,,ChIJ1ess7LiXW4gRgfYY_PgZTp8
Stillwater Dental Associates,"778 Stillwater Ave, Bangor, ME 04401",Bangor,Maine,04401,(207) 200-4039,http://www.stillwaterdental.com/,,,,,,,343,Dentist,,ChIJ47vZDJG0r0wRJ_IZVfxLBeo
"Dr. Wendy Alpaugh, DMD","356 Airport Rd, Stonington, ME 04681",Stonington,Maine,04681,(207) 367-2631,https://www.google.com/maps/search/?api=1&query=Dr.%20Wendy%20Alpaugh%2C%20DMD&query_place_id=ChIJRS32HcInrEwRY94y4wAb6Uo,,,,,,,1,Dentist,,ChIJRS32HcInrEwRY94y4wAb6Uo
"Maine Family Dental Practice: Travis Buxton, DDS","792 Stillwater Ave #1, Bangor, ME 04401",Bangor,Maine,04401,(207) 947-1166,https://www.mainefamilydental.com/?utm_source=local&utm_medium=organic&utm_campaign=gmb,,,,,,,216,Dentist,,ChIJH7A9D1RLrkwRqknbCtMywVg
Northeast Dental Partners,"24 Dirigo Dr, Brewer, ME 04412",Brewer,Maine,04412,(207) 307-7405,http://www.northeastdentalpartners.com/,dmd@northeastdentalpartners.com,,,,,,106,Dentist,,ChIJ27IpGY5MrkwRPJ9bPylFPL8
Maine Center for Dental Medicine,"59 Pleasant St, Skowhegan, ME 04976",Skowhegan,Maine,04976,(207) 474-9503,http://www.dental-holistic.com/,,,,,,,271,Dentist,,ChIJXRyZarbGsUwRxZnV9E65Cww
Tableman G Kent DDS,"8 Monument Square, Dover-Foxcroft, ME 04426",Dover-Foxcroft,Maine,04426,(207) 949-2004,https://www.google.com/maps/search/?api=1&query=Tableman%20G%20Kent%20DDS&query_place_id=ChIJNVJDVO8isEwRDaKHCesS2q4,,,,,,,,Dentist,,ChIJNVJDVO8isEwRDaKHCesS2q4
Evergreen Family Dental,"700 Mt Hope Ave #610, Bangor, ME 04401",Bangor,Maine,04401,(207) 945-5952,https://evergreenfamilydentalme.com/,,,,,,,48,Dentist,,ChIJf-h57Vezr0wRrECSBNlgwlI
Western Mountain Dentistry,"1460 Main St, Wilton, ME 04294",Wilton,Maine,04294,(207) 778-3307,https://www.westernmountaindentistry.com/,,,,,,,146,Dental clinic,,ChIJ3RNqnOybsUwRKD4eC-2LewA
"Dr. Mark J. Mckenna, DDS","1839 W Morris Blvd #2837, Morristown, TN 37813",Morristown,Tennessee,37813,(423) 581-2000,http://mckennasmiles.com/,info@mckennasmiles.com,,,,,,3,Dentist,,ChIJV9emHs_BJRURltAPzVrj-yY
Bar Harbor Dental Group,"333 Main St, Bar Harbor, ME 04609",Bar Harbor,Maine,04609,(207) 669-4565,http://www.barharbordentalgroup.com/,administration@barharbordentalgroup.com,,,,,,17,Dentist,,ChIJgQnglGW_rkwRjYrfvaRG7qI
"Lakes Region Dental Center Rebecca Berry, DMD","6 Center St, Oakland, ME 04963",Oakland,Maine,04963,(207) 465-7300,http://www.lakesregiondentalcenter.info/,smile@lakesregiondental.info,,,,,,44,Dentist,,ChIJYXP9REDlsUwRpuycwDfBVAc
Helping Hands Clinic Inc,"1111 Watercrest St, Morristown, TN 37814",Morristown,Tennessee,37814,(423) 581-4100,https://www.helpinghandsclinicofhamblencounty.com/,Helpinghands12@Outlook.com,,,,,,22,Free clinic,,ChIJgwJaJfuWW4gRLPdgEgUwpYk
Bensalem Dental Specialties Center,"1950 Street Rd #206, Bensalem, PA 19020",Bensalem,Pennsylvania,19020,(215) 244-1518,https://www.myfamilydentalcare.com/locations/details/69-Bensalem,,,,,,,164,Dentist,,ChIJtwPtPCJNwYkRq7GmIXMwnos
Bangor Dental Associates,"62 Corporate Dr, Bangor, ME 04401",Bangor,Maine,04401,(207) 947-7503,http://www.bangordentalassociates.com/,frontdesk@bangordentalassociates.com,,,,,,551,Dentist,,ChIJ_8MddpG0r0wRlzGQHb5OMRs
McKenna Orthodontics,"1839 W Morris Blvd #2837, Morristown, TN 37813",Morristown,Tennessee,37813,(423) 581-2000,http://mckennasmiles.com/,info@mckennasmiles.com,,,,,,39,Orthodontist,,ChIJoQQaDN6WW4gR8ilQsSQjy9U
5th Avenue Dental,"1230 S 5th Ave, Lebanon, PA 17042",Lebanon,Pennsylvania,17042,(717) 272-9552,http://www.5thavenuedental.com/,info@5thavenuedental.com,,,,,,163,Dentist,,ChIJj_zzH0cDxokREixb7tE9bL4
Minton Family Dental Care,"210 Cedar Fork Rd, Tazewell, TN 37879",Tazewell,Tennessee,37879,(423) 212-8754,https://mintonfamilydentistry.com/,info@mintonfamilydentistry.com,,,,,,75,Dentist,,ChIJk6yuSrx_W4gRgoSTxxbMAa0
Temp Sullivan DDS - Sullivan Dental Co,"4219 Hillsboro Pike Ste 107, Nashville, TN 37215",Nashville,Tennessee,37215,(615) 469-0887,https://www.sullivandentalco.com/,,,,,,,348,Dentist,,ChIJWYCPAGNlZIgReSYQ0sJ4Clo
Dixie Dental | Sunset,"2107 W Sunset Blvd # 101, St. George, UT 84770",St. George,Utah,84770,(435) 628-6644,https://dixiedentalcare.com/,dixiedental.office@gmail.com,,,,,,246,Dentist,,ChIJW9Gj3XtEyoARQ81s9DQDIUE
Elite Dental - Dandridge,"334 TN-92 #1, Dandridge, TN 37725",Dandridge,Tennessee,37725,(865) 397-5422,http://www.elitedentalsmiles.com/,elitedentalpllc@yahoo.com,,,,,,530,Dentist,,ChIJN1a_efnyW4gRckG1yF3EWYE
Angstadt Family Dental,"72 W Lancaster Ave, Downingtown, PA 19335",Downingtown,Pennsylvania,19335,(610) 594-1050,https://angstadtfamilydental.com/,,,,,,,15,Cosmetic dentist,,ChIJ2eI07Zv0xokRafVILQddRhs
Benjamin Birdwell,"331 W Main St, Morristown, TN 378144632",Morristown,Tennessee,378144632,(423) 318-8399,https://www.google.com/maps/search/?api=1&query=Benjamin%20Birdwell&query_place_id=ChIJq6o6JQeXW4gRrC-oWodU4bQ,,,,,,,1,Dentist,,ChIJq6o6JQeXW4gRrC-oWodU4bQ
Gulch Dental Studio,"224 11th Ave S, Nashville, TN 37203",Nashville,Tennessee,37203,(615) 645-2381,https://www.gulchdentalstudio.com/,,,,,,,667,Dentist,,ChIJqVBXLYtmZIgR6XPqIQD9_I4
Downingtown Family Dentistry,"257 W Uwchlan Ave #B, Downingtown, PA 19335",Downingtown,Pennsylvania,19335,(610) 269-1414,http://downingtowndentistry.com/,,,,,,,97,Dentist,,ChIJccqJxQv1xokRjvqLgeawdmg
Hall Dental Studio,"4660 Trousdale Dr, Nashville, TN 37204",Nashville,Tennessee,37204,(615) 831-9010,https://www.halldentalstudio.com/,831-9010contact@halldentalstudio.com,,,,,,205,Cosmetic dentist,,ChIJB3vclHNlZIgRlX8LB1VFXRE
"Dr. William P. Doka, DDS","326 W 1st N St, Morristown, TN 37814",Morristown,Tennessee,37814,(423) 586-6082,https://www.google.com/maps/search/?api=1&query=Dr.%20William%20P.%20Doka%2C%20DDS&query_place_id=ChIJFWB9BAeXW4gR2cqq3obPLss,,,,,,,12,Dentist,,ChIJFWB9BAeXW4gR2cqq3obPLss
"DentureCare, LLC","1133 E Morris Blvd, Morristown, TN 37813",Morristown,Tennessee,37813,(423) 839-1221,https://www.denturecaretn.com/,info@denturecaretn.com,,,,,,73,Dentist,,ChIJb5XNa_OXW4gRhDljX2-9oMI
Leach Michael DDS,"902 W Main St, Morristown, TN 37814",Morristown,Tennessee,37814,(423) 586-3432,http://www.drmichaelleach.com/,,,,,,,24,Dentist,,ChIJR35dGQOXW4gRT6hvaLQV2-c
Self Robert D DDS,"216 E 1st N St, Morristown, TN 37814",Morristown,Tennessee,37814,(423) 586-5382,https://www.google.com/maps/search/?api=1&query=Self%20Robert%20D%20DDS&query_place_id=ChIJQy8Bb6iXW4gRG948WRvGDec,,,,,,,13,Dentist,,ChIJQy8Bb6iXW4gRG948WRvGDec
Tennessee Orthodontics Studios - Morristown,"920 W Main St, Morristown, TN 37814",Morristown,Tennessee,37814,(865) 983-3570,https://tennesseeorthostudios.com/find-a-location/orthodontist-in-morristown/,,,,,,,108,Orthodontist,,ChIJG2-j2AKXW4gRQ7m0NGQ7K8c
Maine Tiny Dental,"303 Kimball Pond, New Sharon, ME 04955",New Sharon,Maine,04955,(207) 500-0454,https://www.mainetinydental.com/,kelli@mainetinydental.com,,,,,,33,Dental hygienist,,ChIJheocYvrcUysRxHkT-Yik4iY
"Dr. David N. Leatherwood, DDS","829 W Main St, Morristown, TN 37814",Morristown,Tennessee,37814,(423) 581-8130,https://www.google.com/maps/search/?api=1&query=Dr.%20David%20N.%20Leatherwood%2C%20DDS&query_place_id=ChIJmUZE-dOWW4gR0kt4XXVlw1M,,,,,,,26,Dentist,,ChIJmUZE-dOWW4gR0kt4XXVlw1M
"Dr. Michael A. Brooks, DDS","900 W 1st N St, Morristown, TN 37814",Morristown,Tennessee,37814,(423) 586-5880,https://www.google.com/maps/search/?api=1&query=Dr.%20Michael%20A.%20Brooks%2C%20DDS&query_place_id=ChIJ665FFAOXW4gR875t08AcEOI,,,,,,,12,Dentist,,ChIJ665FFAOXW4gR875t08AcEOI
"Salansky Smiles General Dentistry, PLLC","856 W 4th N St, Morristown, TN 37814",Morristown,Tennessee,37814,(423) 621-2158,https://www.google.com/maps/search/?api=1&query=Salansky%20Smiles%20General%20Dentistry%2C%20PLLC&query_place_id=ChIJOwR7U7qXW4gRN4cYP60CKUM,,,,,,,34,Dentist,,ChIJOwR7U7qXW4gRN4cYP60CKUM
Affordable Dentures & Implants,"219 E Morris Blvd, Morristown, TN 37813",Morristown,Tennessee,37813,(423) 591-1639,https://www.affordabledentures.com/locations/tn/morristown?utm_source=GMB&utm_medium=Organic_Listing&utm_campaign=3158,,,,,,,623,Dentist,,ChIJzRFvGqmXW4gRndbT_QVHrDo
"Joe Gibson Jr., DDS, MS","139 W Morris Blvd, Morristown, TN 37813",Morristown,Tennessee,37813,(423) 581-4545,https://www.gibsonortho.com/,,,,,,,263,Orthodontist,,ChIJ9WgFi6mXW4gRp4z071lk4MM
